Johnson County,kentucky,40.4
Kenton County,kentucky,36
Knott County,kentucky,40.5
Knox County,kentucky,38.5
Larue County,kentucky,40.2
Laurel County,kentucky,38.4
Lawrence County,kentucky,40.1
Lee County,kentucky,40.9
Leslie County,kentucky,41.1
Letcher County,kentucky,40.9
Lewis County,kentucky,40.3
Lincoln County,kentucky,39.5
Livingston County,kentucky,44.9
Logan County,kentucky,40.2
Lyon County,kentucky,47.9
Madison County,kentucky,33.7
Magoffin County,kentucky,39.1
Marion County,kentucky,37.8
Marshall County,kentucky,44.3
Martin County,kentucky,37.3
Mason County,kentucky,40.3
McCracken County,kentucky,41.8
McCreary County,kentucky,37.9
McLean County,kentucky,41.5
Meade County,kentucky,35
Menifee County,kentucky,40.6
Mercer County,kentucky,41.7
Metcalfe County,kentucky,40.7
Monroe County,kentucky,42.1
Montgomery County,kentucky,38
Morgan County,kentucky,38.6
Muhlenberg County,kentucky,40.9
Nelson County,kentucky,37.7
Nicholas County,kentucky,40.5
Ohio County,kentucky,39.1
Oldham County,kentucky,39
Owen County,kentucky,40.1
Owsley County,kentucky,42.2
Pendleton County,kentucky,39.5
Perry County,kentucky,40.2
Pike County,kentucky,40.3
Powell County,kentucky,38.7
Pulaski County,kentucky,41.1
Robertson County,kentucky,43.9
Rockcastle County,kentucky,40.6
Rowan County,kentucky,31.7
Russell County,kentucky,42.2
Scott County,kentucky,35
Shelby County,kentucky,38.3
Simpson County,kentucky,39.3
Spencer County,kentucky,38.9
Taylor County,kentucky,39.4
Todd County,kentucky,37.1
Trigg County,kentucky,44.2
Trimble County,kentucky,39.5
Union County,kentucky,36.3
Warren County,kentucky,32.7
Washington County,kentucky,40.7
Wayne County,kentucky,41.1
Webster County,kentucky,40.1
Whitley County,kentucky,38.1
Wolfe County,kentucky,40.9
Woodford County,kentucky,41
Acadia Parish,louisiana,35.7
Allen Parish,louisiana,37.4
Ascension Parish,louisiana,34.3
Assumption Parish,louisiana,38.9
Avoyelles Parish,louisiana,38.1
Beauregard Parish,louisiana,36.6
Bienville Parish,louisiana,41.8
Bossier Parish,louisiana,34.7
Caddo Parish,louisiana,36.4
Calcasieu Parish,louisiana,35.9
Caldwell Parish,louisiana,39.6
Cameron Parish,louisiana,39.9
Catahoula Parish,louisiana,38.8
Claiborne Parish,louisiana,40.7
Concordia Parish,louisiana,37.7
De Soto Parish,louisiana,39.7
East Baton Rouge Parish,louisiana,32.6
East Carroll Parish,louisiana,34.3
East Feliciana Parish,louisiana,41.1
Evangeline Parish,louisiana,35.9
Franklin Parish,louisiana,38.8
Grant Parish,louisiana,36.8
Iberia Parish,louisiana,35.6
Iberville Parish,louisiana,37.9
Jackson Parish,louisiana,39.6
Jefferson Davis Parish,louisiana,37.7
Jefferson Parish,louisiana,38.4
La Salle Parish,louisiana,37.9
Lafayette Parish,louisiana,33.2
Lafourche Parish,louisiana,36.5
Lincoln Parish,louisiana,27.8
Livingston Parish,louisiana,34.4
Madison Parish,louisiana,34.6
Morehouse Parish,louisiana,39.1
Natchitoches Parish,louisiana,33.3
Orleans Parish,louisiana,34.6
Ouachita Parish,louisiana,34.1
Plaquemines Parish,louisiana,36.3
Pointe Coupee Parish,louisiana,41.4
Rapides Parish,louisiana,36.9
Red River Parish,louisiana,38.8
Richland Parish,louisiana,37.6
Sabine Parish,louisiana,40.7
St. Bernard Parish,louisiana,32.9
St. Charles Parish,louisiana,36.5
St. Helena Parish,louisiana,39.5
St. James Parish,louisiana,37.9
St. John the Baptist Parish,louisiana,35.5
St. Landry Parish,louisiana,36.8
St. Martin Parish,louisiana,36.3
St. Mary Parish,louisiana,37.5
St. Tammany Parish,louisiana,39.3
Tangipahoa Parish,louisiana,33.6
Tensas Parish,louisiana,42.5
Terrebonne Parish,louisiana,35
Union Parish,louisiana,41
Vermilion Parish,louisiana,36.4
Vernon Parish,louisiana,29.6
Washington Parish,louisiana,38.7
Webster Parish,louisiana,40.3
West Baton Rouge Parish,louisiana,35.8
West Carroll Parish,louisiana,39.4
West Feliciana Parish,louisiana,41.9
Winn Parish,louisiana,39.5
Androscoggin County,maine,39.8
Aroostook County,maine,45.3
Cumberland County,maine,41
Franklin County,maine,43.4
Hancock County,maine,46.3
Kennebec County,maine,42.8
Knox County,maine,46.2
Lincoln County,maine,48.1
Oxford County,maine,44.6
Penobscot County,maine,39.9
Piscataquis County,maine,48.1
Sagadahoc County,maine,44.1
Somerset County,maine,43.6
Waldo County,maine,44.1
Washington County,maine,46.1
York County,maine,43
Allegany County,maryland,40.9
Anne Arundel County,maryland,38.4
Baltimore County,maryland,39.1
Baltimore city,maryland,34.4
Calvert County,maryland,40.1
Caroline County,maryland,38.7
Carroll County,maryland,41.1
Cecil County,maryland,38.9
Charles County,maryland,37.4
Dorchester County,maryland,43.3
Frederick County,maryland,38.6
Garrett County,maryland,42.7
Harford County,maryland,39.4
Howard County,maryland,38.4
Kent County,maryland,45.6
Montgomery County,maryland,38.5
Prince George's County,maryland,34.9
Queen Anne's County,maryland,42.6
Somerset County,maryland,36.5
St. Mary's County,maryland,36
Talbot County,maryland,47.4
Washington County,maryland,39.7
Wicomico County,maryland,35.7
Worcester County,maryland,48.1
Barnstable County,massachusetts,49.9
Berkshire County,massachusetts,44.7
Bristol County,massachusetts,39.8
Dukes County,massachusetts,45.3
Essex County,massachusetts,40.4
Franklin County,massachusetts,44.2
Hampden County,massachusetts,38.6
Hampshire County,massachusetts,36.6
Middlesex County,massachusetts,38.5
Nantucket County,massachusetts,39.4
Norfolk County,massachusetts,40.7
Plymouth County,massachusetts,41.1
Suffolk County,massachusetts,31.5
Worcester County,massachusetts,39.2
Alcona County,michigan,55.2
Alger County,michigan,47.3
Allegan County,michigan,39.2
Alpena County,michigan,45.6
Antrim County,michigan,47.4
Arenac County,michigan,46.7
Baraga County,michigan,42.9
Barry County,michigan,41.2
Bay County,michigan,41.7
Benzie County,michigan,46.2
Berrien County,michigan,41
Branch County,michigan,39.8
Calhoun County,michigan,39.2
Cass County,michigan,42.6
Charlevoix County,michigan,45.5
Cheboygan County,michigan,47.1
Chippewa County,michigan,39.5
Clare County,michigan,45.3
Clinton County,michigan,38.4
Crawford County,michigan,47.7
Delta County,michigan,45.6
Dickinson County,michigan,45.4
Eaton County,michigan,40.3
Emmet County,michigan,43.1
Genesee County,michigan,38.5
Gladwin County,michigan,47.7
Gogebic County,michigan,46.8
Grand Traverse County,michigan,41.3
Gratiot County,michigan,38.7
Hillsdale County,michigan,40.5
Houghton County,michigan,33.1
Huron County,michigan,46.8
Ingham County,michigan,31.4
Ionia County,michigan,37
Iosco County,michigan,51
Iron County,michigan,51.9
Isabella County,michigan,25.1
Jackson County,michigan,39.7
Kalamazoo County,michigan,34.1
Kalkaska County,michigan,43
Kent County,michigan,34.4
Keweenaw County,michigan,51.6
Lake County,michigan,50.1
Lapeer County,michigan,41.6
Leelanau County,michigan,50.3
Lenawee County,michigan,40
Livingston County,michigan,40.9
Luce County,michigan,43
Mackinac County,michigan,49
Macomb County,michigan,39.9
Manistee County,michigan,47.1
Marquette County,michigan,39.4
Mason County,michigan,45.1
Mecosta County,michigan,34
Menominee County,michigan,46.2
Midland County,michigan,40.4
Missaukee County,michigan,42.8
Monroe County,michigan,40.3
Montcalm County,michigan,39.3
Montmorency County,michigan,52.3
Muskegon County,michigan,38.2
Newaygo County,michigan,40.9
Oakland County,michigan,40.2
Oceana County,michigan,41.8
Ogemaw County,michigan,47.6
Ontonagon County,michigan,52.7
Osceola County,michigan,41.8
Oscoda County,michigan,49.7
Otsego County,michigan,43.2
Ottawa County,michigan,34.5
Presque Isle County,michigan,51.7
Roscommon County,michigan,53.3
Saginaw County,michigan,39.5
Sanilac County,michigan,42.8
Schoolcraft County,michigan,48.3
Shiawassee County,michigan,40.3
St. Clair County,michigan,41.3
St. Joseph County,michigan,38.7
Tuscola County,michigan,41.7
Van Buren County,michigan,39.8
Washtenaw County,michigan,33.3
Wayne County,michigan,37.3
Wexford County,michigan,40.9
Aitkin County,minnesota,51.7
Anoka County,minnesota,37.1
Becker County,minnesota,42.2
Beltrami County,minnesota,33.2
Benton County,minnesota,34.1
Big Stone County,minnesota,48.5
Blue Earth County,minnesota,29.8
Brown County,minnesota,43.3
Carlton County,minnesota,40.5
Carver County,minnesota,36.3
Cass County,minnesota,46.9
Chippewa County,minnesota,43.1
Chisago County,minnesota,39
Clay County,minnesota,31.6
Clearwater County,minnesota,41.9
Cook County,minnesota,49.8
Cottonwood County,minnesota,44.2
Crow Wing County,minnesota,42.4
Dakota County,minnesota,36.8
Dodge County,minnesota,36.4
Douglas County,minnesota,43.1
Faribault County,minnesota,46
Fillmore County,minnesota,42.8
Freeborn County,minnesota,44.2
Goodhue County,minnesota,41.9
Grant County,minnesota,46.5
Hennepin County,minnesota,35.9
Houston County,minnesota,43.8
Hubbard County,minnesota,46.4
Isanti County,minnesota,37.6
Itasca County,minnesota,45.4
Jackson County,minnesota,44.1
Kanabec County,minnesota,42.1
Kandiyohi County,minnesota,39.5
Kittson County,minnesota,48.2
Koochiching County,minnesota,46.4
Lac qui Parle County,minnesota,48.9
Lake County,minnesota,48.3
Lake of the Woods County,minnesota,48.7
Le Sueur County,minnesota,39.8
Lincoln County,minnesota,46.2
Lyon County,minnesota,34.1
Mahnomen County,minnesota,37.4
Marshall County,minnesota,44.1
Martin County,minnesota,45.5
McLeod County,minnesota,39.1
Meeker County,minnesota,41.2
Mille Lacs County,minnesota,39.4
Morrison County,minnesota,40.6
Mower County,minnesota,39.2
Murray County,minnesota,46.8
Nicollet County,minnesota,34.1
Nobles County,minnesota,37.5
Norman County,minnesota,45.2
Olmsted County,minnesota,36.3
Otter Tail County,minnesota,46.3
Pennington County,minnesota,38.9
Pine County,minnesota,41.6
Pipestone County,minnesota,42.3
Polk County,minnesota,39.8
Pope County,minnesota,45.9
Ramsey County,minnesota,34.6
Red Lake County,minnesota,41.9
Redwood County,minnesota,42.6
Renville County,minnesota,44.2
Rice County,minnesota,35
Rock County,minnesota,41.4
Roseau County,minnesota,40.7
Scott County,minnesota,34.8
Sherburne County,minnesota,33.9
Sibley County,minnesota,40.3
St. Louis County,minnesota,40.8
Stearns County,minnesota,33.3
Steele County,minnesota,38.5
Stevens County,minnesota,33.9
Swift County,minnesota,44.4
Todd County,minnesota,41.9
Traverse County,minnesota,47.6
Wabasha County,minnesota,42.8
Wadena County,minnesota,43.3
Waseca County,minnesota,39.3
Washington County,minnesota,38.3
Watonwan County,minnesota,41.2
Wilkin County,minnesota,43.5
Winona County,minnesota,33.1
Wright County,minnesota,34.6
Yellow Medicine County,minnesota,42.9
Adams County,mississippi,41.1
Alcorn County,mississippi,39.2
Amite County,mississippi,43.7
Attala County,mississippi,39.6
Benton County,mississippi,39.4
Bolivar County,mississippi,34
Calhoun County,mississippi,39.7
Carroll County,mississippi,43.3
Chickasaw County,mississippi,37.7
Choctaw County,mississippi,41.9
Claiborne County,mississippi,33.3
Clarke County,mississippi,40.5
Clay County,mississippi,37.8
Coahoma County,mississippi,32.8
Copiah County,mississippi,36.7
Covington County,mississippi,37.6
DeSoto County,mississippi,35
Forrest County,mississippi,31.3
Franklin County,mississippi,40.1
George County,mississippi,36.4
Greene County,mississippi,36.6
Grenada County,mississippi,39.4
Hancock County,mississippi,40.7
Harrison County,mississippi,35.3
Hinds County,mississippi,33.1
Holmes County,mississippi,32.8
Humphreys County,mississippi,34.4
Issaquena County,mississippi,38.4
Itawamba County,mississippi,38.5
Jackson County,mississippi,37.2
Jasper County,mississippi,40.6
Jefferson County,mississippi,37.6
Jefferson Davis County,mississippi,41
Jones County,mississippi,36.8
Kemper County,mississippi,38.5
Lafayette County,mississippi,27.7
Lamar County,mississippi,33
Lauderdale County,mississippi,37
Lawrence County,mississippi,38.9
Leake County,mississippi,33.2
Lee County,mississippi,36.4
Leflore County,mississippi,32.8
Lincoln County,mississippi,37.8
Lowndes County,mississippi,36
Madison County,mississippi,35.8
Marion County,mississippi,37.7
Marshall County,mississippi,38.3
Monroe County,mississippi,39.5
Montgomery County,mississippi,41.4
Neshoba County,mississippi,35.3
Newton County,mississippi,37.1
Noxubee County,mississippi,36.3
Oktibbeha County,mississippi,25.4
Panola County,mississippi,36.5
Pearl River County,mississippi,38.9
Perry County,mississippi,38.7
Pike County,mississippi,36.9
Pontotoc County,mississippi,36.4
Prentiss County,mississippi,38.5
Quitman County,mississippi,37.3
Rankin County,mississippi,36.2
Scott County,mississippi,34.9
Sharkey County,mississippi,39.5
Simpson County,mississippi,37.9
Smith County,mississippi,39.1
Stone County,mississippi,35.9
Sunflower County,mississippi,33.5
Tallahatchie County,mississippi,35
Tate County,mississippi,36
Tippah County,mississippi,38
Tishomingo County,mississippi,42
Tunica County,mississippi,32.1
Union County,mississippi,37.5
Walthall County,mississippi,38
Warren County,mississippi,37.7
Washington County,mississippi,35.3
Wayne County,mississippi,37.2
Webster County,mississippi,39.9
Wilkinson County,mississippi,37.5
Winston County,mississippi,39.5
Yalobusha County,mississippi,40.6
Yazoo County,mississippi,35.1
Adair County,missouri,28.3
Andrew County,missouri,41
Atchison County,missouri,46.2
Audrain County,missouri,38.5
Barry County,missouri,41.8
Barton County,missouri,40.3
Bates County,missouri,41.3
Benton County,missouri,51.5
Bollinger County,missouri,42
Boone County,missouri,29.6
Buchanan County,missouri,36.9
Butler County,missouri,40.6
Caldwell County,missouri,41.3
Callaway County,missouri,37.7
Camden County,missouri,48.6
Cape Girardeau County,missouri,36.4
Carroll County,missouri,42.1
Carter County,missouri,41.2
Cass County,missouri,37.9
Cedar County,missouri,44.9
Chariton County,missouri,45.8
Christian County,missouri,36.3
Clark County,missouri,42.3
Clay County,missouri,36.2
Clinton County,missouri,40.8
Cole County,missouri,37.7
Cooper County,missouri,38.7
Crawford County,missouri,40.6
Dade County,missouri,45.9
Dallas County,missouri,41.4
Daviess County,missouri,40.1
DeKalb County,missouri,39.9
Dent County,missouri,43
Douglas County,missouri,45
Dunklin County,missouri,39.3
Franklin County,missouri,39.4
Gasconade County,missouri,45
Gentry County,missouri,42.4
Greene County,missouri,35.8
Grundy County,missouri,41.6
Harrison County,missouri,42.6
Henry County,missouri,43.5
Hickory County,missouri,53
Holt County,missouri,46.6
Howard County,missouri,39.2
Howell County,missouri,39.6
Iron County,missouri,42.7
Jackson County,missouri,36.2
Jasper County,missouri,35.1
Jefferson County,missouri,37.8
Johnson County,missouri,29.8
Knox County,missouri,43.6
Laclede County,missouri,39.3
Lafayette County,missouri,40.6
Lawrence County,missouri,39.1
Lewis County,missouri,38.7
Lincoln County,missouri,35.6
Linn County,missouri,42.2
Livingston County,missouri,41.1
Macon County,missouri,42.3
Madison County,missouri,41
Maries County,missouri,42.8
Marion County,missouri,39
McDonald County,missouri,36.5
Mercer County,missouri,43.5
Miller County,missouri,40.2
Mississippi County,missouri,39.4
Moniteau County,missouri,37.8
Monroe County,missouri,43.8
Montgomery County,missouri,43.2
Morgan County,missouri,46.1
New Madrid County,missouri,40.4
Newton County,missouri,39
Nodaway County,missouri,28.5
Oregon County,missouri,45.4
Osage County,missouri,39.3
Ozark County,missouri,48.9
Pemiscot County,missouri,37
Perry County,missouri,39.2
Pettis County,missouri,37.1
Phelps County,missouri,33.8
Pike County,missouri,39.9
Platte County,missouri,38.4
Polk County,missouri,37.8
Pulaski County,missouri,26.6
Putnam County,missouri,45.1
Ralls County,missouri,43.4
Randolph County,missouri,38
Ray County,missouri,40.6
Reynolds County,missouri,44.6
Ripley County,missouri,42.1
Saline County,missouri,38.2
Schuyler County,missouri,41.3
Scotland County,missouri,39.1
Scott County,missouri,38.9
Shannon County,missouri,43.4
Shelby County,missouri,42.3
St. Charles County,missouri,36.9
St. Clair County,missouri,48.1
St. Francois County,missouri,38.2
St. Louis County,missouri,39.9
St. Louis city,missouri,33.9
Ste. Genevieve County,missouri,42.6
Stoddard County,missouri,41.1
Stone County,missouri,49.9
Sullivan County,missouri,40.8
Taney County,missouri,40.7
Texas County,missouri,42.1
Vernon County,missouri,40
Warren County,missouri,39.5
Washington County,missouri,39.2
Wayne County,missouri,45.8
Webster County,missouri,37.5
Worth County,missouri,47.4
Wright County,missouri,40.7
Beaverhead County,montana,42
Big Horn County,montana,30.5
Blaine County,montana,35.1
Broadwater County,montana,45.4
Carbon County,montana,48.1
Carter County,montana,50.2
Cascade County,montana,38.9
Chouteau County,montana,41.5
Custer County,montana,42.1
Daniels County,montana,50.4
Dawson County,montana,43.5
Deer Lodge County,montana,46
Fallon County,montana,42.9
Fergus County,montana,47.8
Flathead County,montana,41.2
Gallatin County,montana,32.5
Garfield County,montana,46.4
Glacier County,montana,31.7
Golden Valley County,montana,48.8
Granite County,montana,52.1
Hill County,montana,35.1
Jefferson County,montana,46.2
Judith Basin County,montana,48.3
Lake County,montana,41.3
Lewis and Clark County,montana,40.9
Liberty County,montana,44.6
Lincoln County,montana,48.9
Madison County,montana,49.8
McCone County,montana,48.9
Meagher County,montana,50.1
Mineral County,montana,49.8
Missoula County,montana,34.3
Musselshell County,montana,49.1
Park County,montana,45.4
Petroleum County,montana,47.3
Phillips County,montana,46.8
Pondera County,montana,42.8
Powder River County,montana,49.3
Powell County,montana,45.1
Prairie County,montana,53.6
Ravalli County,montana,46
Richland County,montana,41.3
Roosevelt County,montana,31.6
Rosebud County,montana,36.5
Sanders County,montana,49.8
Sheridan County,montana,50.3
Silver Bow County,montana,41.3
Stillwater County,montana,45.7
Sweet Grass County,montana,46.6
Teton County,montana,45.8
Toole County,montana,41.5
Treasure County,montana,51.5
Valley County,montana,46.4
Wheatland County,montana,44.9
Wibaux County,montana,49
Yellowstone County,montana,38.3
Adams County,nebraska,37.9
Antelope County,nebraska,46.6
Arthur County,nebraska,41.4
Banner County,nebraska,48.1
Blaine County,nebraska,46.1
Boone County,nebraska,45.5
Box Butte County,nebraska,41.3
Boyd County,nebraska,50.2
Brown County,nebraska,47.9
Buffalo County,nebraska,32.1
Burt County,nebraska,47.1
Butler County,nebraska,44.3
Cass County,nebraska,41.1
Cedar County,nebraska,44.4
Chase County,nebraska,43.6
Cherry County,nebraska,45.4
Cheyenne County,nebraska,40.4
Clay County,nebraska,43.2
Colfax County,nebraska,34.2
Cuming County,nebraska,43.7
Custer County,nebraska,45.4
Dakota County,nebraska,32.8
Dawes County,nebraska,33
Dawson County,nebraska,36.2
Deuel County,nebraska,48.3
Dixon County,nebraska,42.1
Dodge County,nebraska,40.3
Douglas County,nebraska,33.5
Dundy County,nebraska,47.9
Fillmore County,nebraska,46.3
Franklin County,nebraska,48.4
Frontier County,nebraska,43.1
Furnas County,nebraska,47.4
Gage County,nebraska,43.7
Garden County,nebraska,49.8
Garfield County,nebraska,50.3
Gosper County,nebraska,47.1
Grant County,nebraska,48.2
Greeley County,nebraska,46.4
Hall County,nebraska,35.8
Hamilton County,nebraska,42.3
Harlan County,nebraska,49.2
Hayes County,nebraska,47.7
Hitchcock County,nebraska,48.2
Holt County,nebraska,46.1
Hooker County,nebraska,50.1
Howard County,nebraska,43.3
Jefferson County,nebraska,46.8
Johnson County,nebraska,43.3
Kearney County,nebraska,43.3
Keith County,nebraska,47.3
Keya Paha County,nebraska,50.7
Kimball County,nebraska,46
Knox County,nebraska,46.6
Lancaster County,nebraska,32.6
Lincoln County,nebraska,39.2
Logan County,nebraska,43.3
Loup County,nebraska,48.5
Madison County,nebraska,37.1
McPherson County,nebraska,43.6
Merrick County,nebraska,42.5
Morrill County,nebraska,43.4
Nance County,nebraska,45
Nemaha County,nebraska,41
Nuckolls County,nebraska,49.5
Otoe County,nebraska,42.9
Pawnee County,nebraska,49.3
Perkins County,nebraska,43.9
Phelps County,nebraska,42.8
Pierce County,nebraska,42.2
Platte County,nebraska,38.2
Polk County,nebraska,45.3
Red Willow County,nebraska,41.8
Richardson County,nebraska,47.1
Rock County,nebraska,49.9
Saline County,nebraska,36.4
Sarpy County,nebraska,32.9
Saunders County,nebraska,41.5
Scotts Bluff County,nebraska,39
Seward County,nebraska,38
Sheridan County,nebraska,46.1
Sherman County,nebraska,47.8
Sioux County,nebraska,47.8
Stanton County,nebraska,38.6
Thayer County,nebraska,49.2
Thomas County,nebraska,46.7
Thurston County,nebraska,29.4
Valley County,nebraska,46.9
Washington County,nebraska,40.8
Wayne County,nebraska,29.2
Webster County,nebraska,47.2
Wheeler County,nebraska,46.1
York County,nebraska,42.2
Carson City,nevada,41.7
Churchill County,nevada,39
Clark County,nevada,35.5
Douglas County,nevada,47.4
Elko County,nevada,33.4
Esmeralda County,nevada,52.9
Eureka County,nevada,42.4
Humboldt County,nevada,36.2
Lander County,nevada,37.1
Lincoln County,nevada,39.9
Lyon County,nevada,40.9
Mineral County,nevada,49.2
Nye County,nevada,48.4
Pershing County,nevada,41
Storey County,nevada,50.5
Washoe County,nevada,37
White Pine County,nevada,40.8
Belknap County,new hampshire,44.7
Carroll County,new hampshire,48.3
Cheshire County,new hampshire,40.7
Coos County,new hampshire,46.4
Grafton County,new hampshire,41.2
Hillsborough County,new hampshire,39.3
Merrimack County,new hampshire,41.4
Rockingham County,new hampshire,42.2
Strafford County,new hampshire,36.9
Sullivan County,new hampshire,43.9
Atlantic County,new jersey,39.9
Bergen County,new jersey,41.1
Burlington County,new jersey,40.4
Camden County,new jersey,37.9
Cape May County,new jersey,47.1
Cumberland County,new jersey,36.5
Essex County,new jersey,36.4
Gloucester County,new jersey,38.7
Hudson County,new jersey,34.2
Hunterdon County,new jersey,43.5
Mercer County,new jersey,37.8
Middlesex County,new jersey,37.2
Monmouth County,new jersey,41.3
Morris County,new jersey,41.3
Ocean County,new jersey,42.6
Passaic County,new jersey,36.1
Salem County,new jersey,40.8
Somerset County,new jersey,40.2
Sussex County,new jersey,41.8
Union County,new jersey,38
Warren County,new jersey,41.5
Bernalillo County,new mexico,35.8
Catron County,new mexico,55.8
Chaves County,new mexico,34.7
Cibola County,new mexico,36.6
Colfax County,new mexico,46.7
Curry County,new mexico,31.5
De Baca County,new mexico,47.8
Do±a Ana Count,new mexico,32.4
Eddy County,new mexico,37.3
Grant County,new mexico,45.9
Guadalupe County,new mexico,40.1
Harding County,new mexico,55.9
Hidalgo County,new mexico,40.9
Lea County,new mexico,31.9
Lincoln County,new mexico,49.4
Los Alamos County,new mexico,44.3
Luna County,new mexico,39.5
McKinley County,new mexico,30.7
Mora County,new mexico,46
Otero County,new mexico,36.5
Quay County,new mexico,45.6
Rio Arriba County,new mexico,39
Roosevelt County,new mexico,29.7
San Juan County,new mexico,33
San Miguel County,new mexico,40.7
Sandoval County,new mexico,37.9
Santa Fe County,new mexico,43
Sierra County,new mexico,54.5
Socorro County,new mexico,36.9
Taos County,new mexico,45.2
Torrance County,new mexico,41.6
Union County,new mexico,40.9
Valencia County,new mexico,37.7
Albany County,new york,38.5
Allegany County,new york,37.8
Bronx County,new york,32.8
Broome County,new york,40.2
Cattaraugus County,new york,40.7
Cayuga County,new york,41.5
Chautauqua County,new york,40.9
Chemung County,new york,40.9
Chenango County,new york,42.9
Clinton County,new york,39.1
Columbia County,new york,45.3
Cortland County,new york,35.8
Delaware County,new york,45.4
Dutchess County,new york,40.2
Erie County,new york,40.4
Essex County,new york,44.5
Franklin County,new york,39.3
Fulton County,new york,41.8
Genesee County,new york,41.5
Greene County,new york,44
Hamilton County,new york,51.3
Herkimer County,new york,42.1
Jefferson County,new york,32.6
Kings County,new york,34.1
Lewis County,new york,40.2
Livingston County,new york,39.8
Madison County,new york,39.5
Monroe County,new york,38.5
Montgomery County,new york,40.8
Nassau County,new york,41.1
New York County,new york,36.4
Niagara County,new york,41.9
Oneida County,new york,40.8
Onondaga County,new york,38.6
Ontario County,new york,42.1
Orange County,new york,36.6
Orleans County,new york,41
Oswego County,new york,38.5
Otsego County,new york,40.9
Putnam County,new york,41.9
Queens County,new york,37.2
Rensselaer County,new york,39.2
Richmond County,new york,38.4
Rockland County,new york,36.7
Saratoga County,new york,40.9
Schenectady County,new york,39.8
Schoharie County,new york,42.5
Schuyler County,new york,44.2
Seneca County,new york,41
St. Lawrence County,new york,37.5
Steuben County,new york,41.4
Suffolk County,new york,39.8
Sullivan County,new york,41.7
Tioga County,new york,42.5
Tompkins County,new york,29.8
Ulster County,new york,42
Warren County,new york,44.1
Washington County,new york,41.7
Wayne County,new york,41.6
Westchester County,new york,40
Wyoming County,new york,40.9
Yates County,new york,40.7
Alamance County,north carolina,38.7
Alexander County,north carolina,40.8
Alleghany County,north carolina,45.9
Anson County,north carolina,39.5
Ashe County,north carolina,45.5
Avery County,north carolina,42.3
Beaufort County,north carolina,43.8
Bertie County,north carolina,42.9
Bladen County,north carolina,41.3
Brunswick County,north carolina,47.4
Buncombe County,north carolina,40.6
Burke County,north carolina,41.2
Cabarrus County,north carolina,36.7
Caldwell County,north carolina,41.3
Camden County,north carolina,40.1
Carteret County,north carolina,45.8
Caswell County,north carolina,43.6
Catawba County,north carolina,39.6
Chatham County,north carolina,43.6
Cherokee County,north carolina,48.1
Chowan County,north carolina,44.8
Clay County,north carolina,49.6
Cleveland County,north carolina,40.3
Columbus County,north carolina,39.8
Craven County,north carolina,36.2
Cumberland County,north carolina,31
Currituck County,north carolina,41.3
Dare County,north carolina,43.6
Davidson County,north carolina,40.3
Davie County,north carolina,42.5
Duplin County,north carolina,37.8
Durham County,north carolina,33.2
Edgecombe County,north carolina,39.6
Forsyth County,north carolina,37.2
Franklin County,north carolina,39.1
Gaston County,north carolina,38.9
Gates County,north carolina,42
Graham County,north carolina,44.3
Granville County,north carolina,39.8
Greene County,north carolina,37.7
Guilford County,north carolina,36.3
Halifax County,north carolina,41.7
Harnett County,north carolina,33.5
Haywood County,north carolina,45.6
Henderson County,north carolina,45.4
Hertford County,north carolina,41
Hoke County,north carolina,30.9
Hyde County,north carolina,41.2
Iredell County,north carolina,38.9
Jackson County,north carolina,36.3
Johnston County,north carolina,36.3
Jones County,north carolina,44.1
Lee County,north carolina,37.4
Lenoir County,north carolina,41
Lincoln County,north carolina,40.4
Macon County,north carolina,47.8
Madison County,north carolina,43.3
Martin County,north carolina,44
McDowell County,north carolina,41.6
Mecklenburg County,north carolina,33.9
Mitchell County,north carolina,45.7
Montgomery County,north carolina,40.2
Moore County,north carolina,45
Nash County,north carolina,39.9
New Hanover County,north carolina,37.3
Northampton County,north carolina,45.5
Onslow County,north carolina,25.7
Orange County,north carolina,33.1
Pamlico County,north carolina,48.3
Pasquotank County,north carolina,36.6
Pender County,north carolina,41.1
Perquimans County,north carolina,46.4
Person County,north carolina,41.4
Pitt County,north carolina,31
Polk County,north carolina,49.1
Randolph County,north carolina,39.5
Richmond County,north carolina,38.7
Robeson County,north carolina,34.4
Rockingham County,north carolina,42.2
Rowan County,north carolina,39.1
Rutherford County,north carolina,42.5
Sampson County,north carolina,38.2
Scotland County,north carolina,38.4
Stanly County,north carolina,40.5
Stokes County,north carolina,42.8
Surry County,north carolina,41.2
Swain County,north carolina,40.8
Transylvania County,north carolina,48.8
Tyrrell County,north carolina,41.4
Union County,north carolina,36.2
Vance County,north carolina,38.6
Wake County,north carolina,34.4
Warren County,north carolina,44.9
Washington County,north carolina,44
Watauga County,north carolina,28.4
Wayne County,north carolina,36.6
Wilkes County,north carolina,42.4
Wilson County,north carolina,38.7
Yadkin County,north carolina,41.4
Yancey County,north carolina,45.5
Adams County,north dakota,49.5
Barnes County,north dakota,44.3
Benson County,north dakota,31.6
Billings County,north dakota,48.6
Bottineau County,north dakota,48
Bowman County,north dakota,46.9
Burke County,north dakota,48.1
Burleigh County,north dakota,37.3
Cass County,north dakota,31.5
Cavalier County,north dakota,50.3
Dickey County,north dakota,43
Divide County,north dakota,51.4
Dunn County,north dakota,44.4
Eddy County,north dakota,49.2
Emmons County,north dakota,50.5
Foster County,north dakota,46.7
